Time (s),Sample #,Channel A (V)
5.930538,5817,-0.023652
5.930541,5818,0.020295
5.930544,5819,-0.023652
5.930548,5820,-0.023652
5.930551,5821,-0.023652
5.930554,5822,-0.023652
5.930557,5823,0.020295
5.930561,5824,-0.023652
5.930564,5825,-0.023652
5.930567,5826,-0.023652
5.930570,5827,-0.023652
5.930573,5828,-0.023652
5.930577,5829,-0.023652
5.930580,5830,-0.023652
5.930583,5831,0.020295
5.930587,5832,0.020295
5.930590,5833,0.020295
5.930593,5834,0.020295
5.930596,5835,0.020295
5.982998,5836,0.020295
5.983014,5837,0.020295
5.983018,5838,-0.023652
5.983021,5839,-0.023652
5.983024,5840,0.020295
5.983027,5841,-0.023652
5.983029,5842,0.020295
5.983032,5843,0.020295
5.983034,5844,0.020295
5.983037,5845,-0.023652
5.983039,5846,0.020295
5.983042,5847,0.020295
5.983044,5848,0.020295
5.983047,5849,-0.023652
5.983049,5850,-0.023652
5.983052,5851,0.020295
5.983054,5852,-0.023652
5.983056,5853,0.020295
5.983059,5854,-0.023652
5.983061,5855,0.020295
5.983063,5856,0.020295
5.983066,5857,0.020295
5.983068,5858,-0.023652
5.983071,5859,0.020295
5.983073,5860,0.020295
5.983075,5861,0.020295
5.983078,5862,0.020295
5.983080,5863,0.020295
5.983082,5864,0.020295
5.983085,5865,0.020295
5.983087,5866,0.020295
5.983089,5867,-0.023652
5.983092,5868,-0.023652
5.983094,5869,-0.023652
5.983097,5870,0.020295
5.983099,5871,-0.023652
5.983101,5872,-0.023652
5.983104,5873,-0.023652
5.983106,5874,0.020295
5.983109,5875,0.020295
5.983111,5876,0.020295
5.983113,5877,0.020295
5.983116,5878,-0.023652
5.983118,5879,0.020295
5.983120,5880,0.020295
5.983123,5881,-0.023652
5.983125,5882,-0.023652
5.983127,5883,-0.023652
5.983130,5884,-0.023652
5.983132,5885,-0.023652
6.048970,5886,-0.023652
6.049023,5887,-0.023652
6.049028,5888,-0.023652
6.049031,5889,-0.023652
6.049034,5890,0.020295
6.049037,5891,0.020295
6.049040,5892,-0.023652
6.049043,5893,0.020295
6.049045,5894,0.020295
6.049048,5895,0.020295
6.049050,5896,0.020295
6.049053,5897,0.020295
6.049055,5898,0.020295
6.049057,5899,-0.023652
6.049060,5900,0.020295
6.049063,5901,0.020295
6.049065,5902,-0.023652
6.049068,5903,0.020295
6.049070,5904,0.020295
6.049073,5905,-0.023652
6.049075,5906,-0.023652
6.049078,5907,-0.023652
6.049080,5908,0.020295
6.049083,5909,-0.023652
6.049086,5910,-0.023652
6.049088,5911,0.020295
6.049091,5912,0.020295
6.049093,5913,-0.023652
6.049096,5914,0.020295
6.049099,5915,-0.023652
6.049101,5916,0.020295
6.049104,5917,0.020295
6.049106,5918,0.020295
6.049108,5919,0.020295
6.049111,5920,-0.023652
6.049114,5921,0.020295
6.049116,5922,-0.023652
6.049119,5923,-0.023652
6.049121,5924,0.020295
6.049124,5925,-0.023652
6.049126,5926,-0.023652
6.049129,5927,0.020295
6.049131,5928,-0.023652
6.049134,5929,-0.023652
6.049136,5930,-0.023652
6.049138,5931,0.020295
6.049141,5932,0.020295
6.049143,5933,0.020295
6.049145,5934,-0.023652
6.049148,5935,-0.023652
6.115197,5936,0.020295
6.115272,5937,0.020295
6.115277,5938,-0.023652
6.115281,5939,0.020295
6.115284,5940,0.020295
6.115287,5941,-0.023652
6.115290,5942,0.020295
6.115293,5943,0.020295
6.115296,5944,0.020295
6.115299,5945,-0.023652
6.115301,5946,-0.023652
6.115304,5947,-0.023652
6.115307,5948,-0.023652
6.115309,5949,-0.023652
6.115312,5950,0.020295
6.115314,5951,-0.023652
6.115317,5952,0.020295
6.115320,5953,-0.023652
6.115323,5954,-0.023652
6.115325,5955,0.020295
6.115328,5956,0.020295
6.115330,5957,0.020295
6.115333,5958,-0.023652
6.115336,5959,-0.023652
6.115338,5960,0.020295
6.115341,5961,0.020295
6.115343,5962,-0.023652
6.115346,5963,-0.023652
6.115348,5964,0.020295
6.115351,5965,0.020295
6.115353,5966,0.020295
6.115355,5967,0.020295
6.115358,5968,-0.023652
6.115360,5969,-0.023652
6.115363,5970,-0.023652
6.115365,5971,0.020295
6.115367,5972,-0.023652
6.115370,5973,0.020295
6.115372,5974,0.020295
6.115375,5975,-0.023652
6.115377,5976,-0.023652
6.115380,5977,-0.023652
6.115382,5978,0.020295
6.115385,5979,-0.023652
6.115387,5980,-0.023652
6.115390,5981,-0.023652
6.115392,5982,-0.023652
6.115395,5983,0.020295
6.115397,5984,0.020295
6.115400,5985,0.020295
6.115402,5986,0.020295
6.115405,5987,-0.023652
6.115407,5988,-0.023652
6.115410,5989,-0.023652
6.115412,5990,-0.023652
6.115414,5991,-0.023652
6.115417,5992,0.020295
6.115419,5993,0.020295
6.115421,5994,-0.023652
6.115424,5995,0.020295
6.115426,5996,-0.023652
6.115429,5997,0.020295
6.115431,5998,0.020295
6.115433,5999,0.020295
6.115436,6000,0.020295
6.115438,6001,-0.023652
6.115441,6002,0.020295
6.115443,6003,-0.023652
6.115445,6004,-0.023652
6.115448,6005,0.020295
6.115450,6006,-0.023652
6.115453,6007,-0.023652
6.115455,6008,-0.023652
6.115457,6009,0.020295
6.115460,6010,-0.023652
6.115462,6011,0.020295
6.115464,6012,0.020295
6.115467,6013,-0.023652
6.115469,6014,0.020295
6.115471,6015,0.020295
6.115474,6016,-0.023652
6.115476,6017,0.020295
6.115479,6018,-0.023652
6.115481,6019,-0.023652
6.115484,6020,0.020295
6.115486,6021,0.020295
6.115489,6022,-0.023652
6.115491,6023,-0.023652
6.115494,6024,-0.023652
6.115496,6025,-0.023652
6.115498,6026,-0.023652
6.115500,6027,-0.023652
6.115503,6028,-0.023652
6.115506,6029,-0.023652
6.115508,6030,-0.023652
6.115510,6031,-0.023652
6.115513,6032,-0.023652
6.115515,6033,0.020295
6.115518,6034,-0.023652
6.115520,6035,-0.023652
6.181256,6036,0.020295
6.181310,6037,-0.023652
6.181316,6038,0.020295
6.181319,6039,-0.023652
6.181322,6040,-0.023652
6.181325,6041,0.020295
6.181328,6042,0.020295
6.181331,6043,-0.023652
6.181333,6044,-0.023652
6.181336,6045,0.020295
6.181339,6046,0.020295
6.181341,6047,0.020295
6.181344,6048,-0.023652
6.181346,6049,-0.023652
6.181349,6050,-0.023652
6.181351,6051,-0.023652
6.181354,6052,-0.023652
6.181356,6053,-0.023652
6.181359,6054,0.020295
6.181361,6055,0.020295
6.181363,6056,-0.023652
6.181366,6057,-0.023652
6.181369,6058,-0.023652
6.181371,6059,-0.023652
6.181374,6060,-0.023652
6.181376,6061,-0.023652
6.181379,6062,0.020295
6.181381,6063,0.020295
6.181384,6064,0.020295
6.181387,6065,0.020295
6.181389,6066,0.020295
6.181391,6067,0.020295
6.181394,6068,-0.023652
6.181396,6069,-0.023652
6.181399,6070,-0.023652
6.181401,6071,0.020295
6.181404,6072,0.020295
6.181406,6073,0.020295
6.181409,6074,-0.023652
6.181411,6075,-0.023652
6.181414,6076,0.020295
6.181416,6077,0.020295
6.181419,6078,0.020295
6.181421,6079,0.020295
6.181424,6080,-0.023652
6.181426,6081,0.020295
6.181428,6082,0.020295
6.181431,6083,-0.023652
6.181433,6084,0.020295
6.181436,6085,0.020295
6.236086,6086,-0.023652
6.236125,6087,-0.023652
6.236131,6088,-0.023652
6.236135,6089,-0.023652
6.236139,6090,-0.023652
6.236142,6091,-0.023652
6.236146,6092,0.020295
6.236149,6093,0.020295
6.236153,6094,-0.023652
6.236156,6095,-0.023652
6.236159,6096,0.020295
6.236163,6097,0.020295
6.236166,6098,-0.023652
6.236170,6099,0.020295
6.236174,6100,-0.023652
6.236177,6101,-0.023652
6.236180,6102,0.020295
6.236184,6103,-0.023652
6.236187,6104,0.020295
6.236191,6105,0.020295
6.236194,6106,0.020295
6.236197,6107,-0.023652
6.236201,6108,0.020295
6.236204,6109,-0.023652
6.236207,6110,-0.023652
6.236210,6111,0.020295
6.236214,6112,-0.023652
6.236217,6113,0.020295
6.236220,6114,-0.023652
6.236223,6115,-0.023652
6.236227,6116,0.020295
6.236230,6117,0.020295
6.236233,6118,-0.023652
6.236237,6119,-0.023652
6.236240,6120,-0.023652
6.236243,6121,0.020295
6.236246,6122,-0.023652
6.236250,6123,0.020295
6.236253,6124,-0.023652
6.236256,6125,0.020295
6.236259,6126,-0.023652
6.236262,6127,0.020295
6.236266,6128,-0.023652
6.236269,6129,-0.023652
6.236272,6130,-0.023652
6.236275,6131,-0.023652
6.236279,6132,-0.023652
6.236282,6133,-0.023652
6.236285,6134,0.020295
6.236288,6135,0.020295
6.298116,6136,0.020295
6.298154,6137,0.020295
6.298159,6138,-0.023652
6.298162,6139,-0.023652
6.298165,6140,0.020295
6.298167,6141,0.020295
6.298170,6142,-0.023652
6.298173,6143,-0.023652
6.298175,6144,0.020295
6.298178,6145,-0.023652
6.298180,6146,0.020295
6.298183,6147,-0.023652
6.298185,6148,-0.023652
6.298188,6149,-0.023652
6.298190,6150,-0.023652
6.298193,6151,0.020295
6.298195,6152,0.020295
6.298198,6153,-0.023652
6.298200,6154,-0.023652
6.298203,6155,0.020295
6.298205,6156,0.020295
6.298208,6157,-0.023652
6.298210,6158,-0.023652
6.298212,6159,0.020295
6.298215,6160,0.020295
6.298217,6161,0.020295
6.298220,6162,-0.023652
6.298222,6163,-0.023652
6.298225,6164,-0.023652
6.298227,6165,-0.023652
6.298230,6166,0.020295
6.298232,6167,-0.023652
6.298235,6168,-0.023652
6.298237,6169,-0.023652
6.298239,6170,0.020295
6.298242,6171,0.020295
6.298244,6172,-0.023652
6.298247,6173,0.020295
6.298249,6174,-0.023652
6.298251,6175,0.020295
6.298254,6176,-0.023652
6.298256,6177,-0.023652
6.298259,6178,0.020295
6.298261,6179,-0.023652
6.298263,6180,-0.023652
6.298266,6181,0.020295
6.298268,6182,0.020295
6.298271,6183,-0.023652
6.298273,6184,0.020295
6.298275,6185,-0.023652
6.349059,6186,0.020295
6.349092,6187,0.020295
6.349095,6188,0.020295
6.349098,6189,-0.023652
6.349102,6190,-0.023652
6.349105,6191,-0.023652
6.349107,6192,-0.023652
6.349110,6193,-0.023652
6.349112,6194,0.020295
6.349115,6195,0.020295
6.349117,6196,0.020295
6.349120,6197,0.020295
6.349122,6198,-0.023652
6.349125,6199,-0.023652
6.349127,6200,-0.023652
6.349130,6201,0.020295
6.349132,6202,0.020295
6.349135,6203,0.020295
6.349137,6204,0.020295
6.349140,6205,0.020295
6.349142,6206,-0.023652
6.349145,6207,0.020295
6.349147,6208,-0.023652
6.349150,6209,-0.023652
6.349152,6210,-0.023652
6.349155,6211,-0.023652
6.349157,6212,-0.023652
6.349160,6213,-0.023652
6.349162,6214,0.020295
6.349165,6215,0.020295
6.349167,6216,-0.023652
6.349170,6217,0.020295
6.349172,6218,-0.023652
6.349174,6219,0.020295
6.349177,6220,-0.023652
6.349179,6221,0.020295
6.349181,6222,-0.023652
6.349184,6223,-0.023652
6.349186,6224,-0.023652
6.349189,6225,-0.023652
6.349191,6226,-0.023652
6.349193,6227,-0.023652
6.349196,6228,0.020295
6.349198,6229,-0.023652
6.349201,6230,-0.023652
6.349203,6231,-0.023652
6.349205,6232,-0.023652
6.349208,6233,-0.023652
6.349210,6234,0.020295
6.349213,6235,0.020295
6.416040,6236,0.020295
6.416096,6237,0.020295
6.416100,6238,0.020295
6.416104,6239,0.020295
6.416107,6240,0.020295
6.416109,6241,-0.023652
6.416113,6242,-0.023652
6.416116,6243,0.020295
6.416119,6244,0.020295
6.416121,6245,0.020295
6.416123,6246,-0.023652
6.416126,6247,0.020295
6.416128,6248,-0.023652
6.416132,6249,-0.023652
6.416134,6250,-0.023652
6.416137,6251,-0.023652
6.416140,6252,-0.023652
6.416142,6253,-0.023652
6.416145,6254,0.020295
6.416148,6255,0.020295
6.416150,6256,0.020295
6.416153,6257,0.020295
6.416155,6258,-0.023652
6.416158,6259,0.020295
6.416161,6260,0.020295
6.416163,6261,-0.023652
6.416166,6262,-0.023652
6.416168,6263,0.020295
6.416171,6264,-0.023652
6.416173,6265,-0.023652
6.416176,6266,-0.023652
6.416178,6267,-0.023652
6.416180,6268,0.020295
6.416183,6269,-0.023652
6.416186,6270,-0.023652
6.416188,6271,-0.023652
6.416191,6272,0.020295
6.416193,6273,-0.023652
6.416196,6274,-0.023652
6.416198,6275,0.020295
6.416201,6276,-0.023652
6.416203,6277,0.020295
6.416206,6278,0.020295
6.416208,6279,0.020295
6.416211,6280,-0.023652
6.416213,6281,-0.023652
6.416215,6282,0.020295
6.416218,6283,-0.023652
6.416220,6284,-0.023652
6.416223,6285,0.020295
6.416225,6286,0.020295
6.416227,6287,-0.023652
6.416230,6288,-0.023652
6.416232,6289,0.020295
6.416235,6290,-0.023652
6.416237,6291,-0.023652
6.416240,6292,0.020295
6.416242,6293,-0.023652
6.416245,6294,0.020295
6.416247,6295,0.020295
6.416249,6296,0.020295
6.416252,6297,0.020295
6.416254,6298,0.020295
6.416257,6299,-0.023652
6.416259,6300,0.020295
6.416262,6301,-0.023652
6.416265,6302,0.020295
6.416267,6303,0.020295
6.416269,6304,0.020295
6.416272,6305,-0.023652
6.416274,6306,-0.023652
6.416277,6307,-0.023652
6.416279,6308,-0.023652
6.416282,6309,0.020295
6.416284,6310,-0.023652
6.416287,6311,-0.023652
6.416319,6312,0.020295
6.416322,6313,-0.023652
6.416324,6314,-0.023652
6.416326,6315,0.020295
6.416328,6316,0.020295
6.416331,6317,0.020295
6.416333,6318,-0.023652
6.416335,6319,0.020295
6.416338,6320,-0.023652
6.416340,6321,0.020295
6.416343,6322,-0.023652
6.416345,6323,-0.023652
6.416347,6324,-0.023652
6.416350,6325,-0.023652
6.416352,6326,0.020295
6.416354,6327,0.020295
6.416357,6328,0.020295
6.416359,6329,-0.023652
6.416361,6330,-0.023652
6.416364,6331,0.020295
6.416366,6332,-0.023652
6.416368,6333,0.020295
6.416371,6334,-0.023652
6.416373,6335,0.020295
6.481595,6336,-0.023652
6.481643,6337,0.020295
6.481649,6338,0.020295
6.481653,6339,-0.023652
6.481657,6340,0.020295
6.481661,6341,0.020295
6.481664,6342,0.020295
6.481668,6343,0.020295
6.481671,6344,0.020295
6.481674,6345,0.020295
6.481678,6346,-0.023652
6.481681,6347,-0.023652
6.481685,6348,-0.023652
6.481689,6349,-0.023652
6.481692,6350,0.020295
6.481696,6351,-0.023652
6.481700,6352,0.020295
6.481703,6353,0.020295
6.481707,6354,-0.023652
6.481710,6355,0.020295
6.481713,6356,0.020295
6.481717,6357,-0.023652
6.481720,6358,-0.023652
6.481724,6359,-0.023652
6.481727,6360,-0.023652
6.481730,6361,-0.023652
6.481734,6362,0.020295
6.481737,6363,0.020295
6.481740,6364,0.020295
6.481744,6365,-0.023652
6.481748,6366,0.020295
6.481751,6367,-0.023652
6.481754,6368,-0.023652
6.481758,6369,0.020295
6.481761,6370,0.020295
6.481765,6371,0.020295
6.481768,6372,-0.023652
6.481772,6373,0.020295
6.481775,6374,-0.023652
6.481778,6375,0.020295
6.481782,6376,-0.023652
6.481785,6377,-0.023652
6.481788,6378,0.020295
6.481792,6379,-0.023652
6.481795,6380,0.020295
6.481798,6381,-0.023652
6.481802,6382,-0.023652
6.481805,6383,0.020295
6.481808,6384,0.020295
6.481811,6385,-0.023652
6.547070,6386,0.020295
6.547121,6387,0.020295
6.547125,6388,-0.023652
6.547128,6389,-0.023652
6.547131,6390,-0.023652
6.547134,6391,-0.023652
6.547137,6392,-0.023652
6.547140,6393,0.020295
6.547142,6394,0.020295
6.547146,6395,0.020295
6.547148,6396,0.020295
6.547151,6397,0.020295
6.547154,6398,0.020295
6.547157,6399,0.020295
6.547159,6400,-0.023652
6.547163,6401,0.020295
6.547165,6402,0.020295
6.547168,6403,-0.023652
6.547170,6404,-0.023652
6.547173,6405,-0.023652
6.547176,6406,0.020295
6.547179,6407,0.020295
6.547182,6408,-0.023652
6.547184,6409,-0.023652
6.547187,6410,-0.023652
6.547189,6411,-0.023652
6.547192,6412,0.020295
6.547195,6413,0.020295
6.547197,6414,-0.023652
6.547200,6415,0.020295
6.547202,6416,0.020295
6.547205,6417,0.020295
6.547207,6418,-0.023652
6.547210,6419,-0.023652
6.547212,6420,-0.023652
6.547215,6421,0.020295
6.547218,6422,0.020295
6.547220,6423,0.020295
6.547222,6424,0.020295
6.547225,6425,0.020295
6.547227,6426,-0.023652
6.547230,6427,-0.023652
6.547233,6428,0.020295
6.547235,6429,-0.023652
6.547237,6430,0.020295
6.547240,6431,-0.023652
6.547242,6432,0.020295
6.547245,6433,0.020295
6.547247,6434,0.020295
6.547249,6435,-0.023652
6.611275,6436,-0.023652
6.611327,6437,-0.023652
6.611332,6438,0.020295
6.611335,6439,0.020295
6.611339,6440,0.020295
6.611341,6441,0.020295
6.611344,6442,0.020295
6.611347,6443,0.020295
6.611350,6444,0.020295
6.611352,6445,0.020295
6.611355,6446,-0.023652
6.611358,6447,0.020295
6.611361,6448,0.020295
6.611363,6449,0.020295
6.611365,6450,-0.023652
6.611368,6451,-0.023652
6.611371,6452,-0.023652
6.611374,6453,-0.023652
6.611377,6454,0.020295
6.611379,6455,-0.023652
6.611382,6456,-0.023652
6.611384,6457,0.020295
6.611387,6458,0.020295
6.611389,6459,0.020295
6.611391,6460,0.020295
6.611394,6461,0.020295
6.611397,6462,0.020295
6.611400,6463,0.020295
6.611402,6464,-0.023652
6.611405,6465,0.020295
6.611407,6466,0.020295
6.611409,6467,-0.023652
6.611412,6468,0.020295
6.611415,6469,0.020295
6.611417,6470,-0.023652
6.611419,6471,0.020295
6.611421,6472,-0.023652
6.611424,6473,-0.023652
6.611427,6474,-0.023652
6.611429,6475,-0.023652
6.611432,6476,-0.023652
6.611434,6477,0.020295
6.611436,6478,-0.023652
6.611439,6479,0.020295
6.611441,6480,-0.023652
6.611444,6481,-0.023652
6.611446,6482,-0.023652
6.611448,6483,-0.023652
6.611451,6484,-0.023652
6.611453,6485,-0.023652
6.676962,6486,0.020295
6.677017,6487,-0.023652
6.677021,6488,0.020295
6.677024,6489,0.020295
6.677027,6490,-0.023652
6.677030,6491,0.020295
6.677033,6492,0.020295
6.677036,6493,0.020295
6.677039,6494,-0.023652
6.677042,6495,0.020295
6.677045,6496,0.020295
6.677047,6497,-0.023652
6.677050,6498,0.020295
6.677053,6499,0.020295
6.677055,6500,-0.023652
6.677058,6501,-0.023652
6.677060,6502,0.020295
6.677063,6503,-0.023652
6.677065,6504,0.020295
6.677068,6505,0.020295
6.677070,6506,0.020295
6.677072,6507,0.020295
6.677075,6508,0.020295
6.677077,6509,-0.023652
6.677080,6510,-0.023652
6.677083,6511,0.020295
6.677085,6512,-0.023652
6.677087,6513,-0.023652
6.677090,6514,0.020295
6.677092,6515,0.020295
6.677095,6516,0.020295
6.677097,6517,-0.023652
6.677100,6518,0.020295
6.677103,6519,0.020295
6.677105,6520,0.020295
6.677107,6521,-0.023652
6.677110,6522,-0.023652
6.677113,6523,-0.023652
6.677115,6524,0.020295
6.677118,6525,0.020295
6.677120,6526,-0.023652
6.677123,6527,-0.023652
6.677125,6528,0.020295
6.677128,6529,-0.023652
6.677130,6530,-0.023652
6.677133,6531,0.020295
6.677135,6532,-0.023652
6.677138,6533,0.020295
6.677140,6534,0.020295
6.677143,6535,-0.023652
6.677145,6536,0.020295
6.677148,6537,0.020295
6.677150,6538,0.020295
6.677152,6539,-0.023652
6.677155,6540,0.020295
6.677157,6541,0.020295
6.677160,6542,0.020295
6.677162,6543,-0.023652
6.677165,6544,-0.023652
6.677167,6545,0.020295
6.677169,6546,-0.023652
6.677172,6547,-0.023652
6.677175,6548,-0.023652
6.677177,6549,-0.023652
6.677180,6550,0.020295
6.677182,6551,-0.023652
6.677185,6552,-0.023652
6.677187,6553,0.020295
6.677189,6554,0.020295
6.677191,6555,0.020295
6.677194,6556,0.020295
6.677196,6557,0.020295
6.677198,6558,0.020295
6.677201,6559,0.020295
6.677203,6560,0.020295
6.677205,6561,0.020295
6.677207,6562,0.020295
6.677210,6563,-0.023652
6.677212,6564,0.020295
6.677214,6565,0.020295
6.677217,6566,0.020295
6.677219,6567,-0.023652
6.677221,6568,-0.023652
6.677224,6569,-0.023652
6.677226,6570,0.020295
6.677229,6571,0.020295
6.677231,6572,-0.023652
6.677233,6573,-0.023652
6.677236,6574,0.020295
6.677238,6575,0.020295
6.677240,6576,0.020295
6.677243,6577,0.020295
6.677245,6578,0.020295
6.677248,6579,-0.023652
6.677250,6580,-0.023652
6.677252,6581,-0.023652
6.677255,6582,0.020295
6.677257,6583,-0.023652
6.677259,6584,0.020295
6.677262,6585,-0.023652
6.743132,6586,0.020295
6.743189,6587,-0.023652
6.743195,6588,0.020295
6.743198,6589,-0.023652
6.743201,6590,-0.023652
6.743203,6591,-0.023652
6.743206,6592,-0.023652
6.743209,6593,-0.023652
6.743211,6594,0.020295
6.743214,6595,0.020295
6.743217,6596,0.020295
6.743220,6597,-0.023652
6.743222,6598,0.020295
6.743225,6599,0.020295
6.743227,6600,0.020295
6.743230,6601,-0.023652
6.743233,6602,-0.023652
6.743236,6603,-0.023652
6.743239,6604,-0.023652
6.743241,6605,0.020295
6.743244,6606,0.020295
6.743246,6607,-0.023652
6.743248,6608,0.020295
6.743251,6609,0.020295
6.743254,6610,-0.023652
6.743256,6611,0.020295
6.743259,6612,-0.023652
6.743262,6613,-0.023652
6.743264,6614,0.020295
6.743267,6615,0.020295
6.743270,6616,0.020295
6.743272,6617,0.020295
6.743274,6618,-0.023652
6.743277,6619,0.020295
6.743279,6620,0.020295
6.743281,6621,0.020295
6.743283,6622,0.020295
6.743285,6623,-0.023652
6.743288,6624,0.020295
6.743290,6625,-0.023652
6.743293,6626,0.020295
6.743295,6627,-0.023652
6.743298,6628,0.020295
6.743300,6629,0.020295
6.743303,6630,-0.023652
6.743305,6631,-0.023652
6.743307,6632,-0.023652
6.743310,6633,-0.023652
6.743313,6634,0.020295
6.743315,6635,0.020295
6.809034,6636,-0.023652
6.809094,6637,0.020295
6.809098,6638,0.020295
6.809101,6639,0.020295
6.809104,6640,-0.023652
6.809107,6641,0.020295
6.809110,6642,-0.023652
6.809113,6643,-0.023652
6.809115,6644,-0.023652
6.809118,6645,0.020295
6.809121,6646,-0.023652
6.809124,6647,0.020295
6.809126,6648,-0.023652
6.809129,6649,0.020295
6.809132,6650,-0.023652
6.809135,6651,-0.023652
6.809137,6652,-0.023652
6.809140,6653,0.020295
6.809143,6654,-0.023652
6.809145,6655,0.020295
6.809148,6656,-0.023652
6.809150,6657,-0.023652
6.809153,6658,0.020295
6.809155,6659,-0.023652
6.809158,6660,0.020295
6.809160,6661,0.020295
6.809163,6662,-0.023652
6.809165,6663,-0.023652
6.809168,6664,0.020295
6.809170,6665,-0.023652
6.809172,6666,-0.023652
6.809175,6667,0.020295
6.809177,6668,0.020295
6.809179,6669,-0.023652
6.809182,6670,-0.023652
6.809185,6671,0.020295
6.809187,6672,-0.023652
6.809190,6673,-0.023652
6.809192,6674,-0.023652
6.809194,6675,0.020295
6.809197,6676,0.020295
6.809200,6677,-0.023652
6.809202,6678,-0.023652
6.809205,6679,0.020295
6.809207,6680,0.020295
6.809210,6681,-0.023652
6.809212,6682,-0.023652
6.809215,6683,0.020295
6.809217,6684,0.020295
6.809219,6685,0.020295
6.875702,6686,0.020295
6.875738,6687,0.020295
6.875742,6688,-0.023652
6.875746,6689,-0.023652
6.875749,6690,-0.023652
6.875752,6691,-0.023652
6.875754,6692,-0.023652
6.875757,6693,-0.023652
6.875760,6694,0.020295
